CATEGORY,NAME,ADDRESS,ZIPCODE,PHONE NO.,URL,ADDITIONAL DETAILS
Art Gallery,Hutton Leonard Galleries,41 E 57th St ,10022,(212) 751-7373,http://www.leonardhuttongalleries.com/,Not Available
Art Gallery,Hutton Leonard Galleries Facs,41 E 57th St ,10022,(212) 751-7373,http://www.leonardhuttongalleries.com/,Not Available
Art Gallery,Hw Gerst,955 5th Ave ,10021,(212) 288-3400,http://www.localartdealers.com/New-York/Hw-Gerst-12176.html,Not Available
Art Gallery,I & L Image Corp,529 W 20th St ,10011,(212) 627-4649,http://local.botw.org/New_York/New_York/I_and_L_Image_Corp/6719000.html,Not Available
Art Gallery,I C Editions,522 West 24 Street ,10011,(212) 647-9111,http://www.iceditions.com/,Not Available
Art Gallery,I Perry,481 Washington St ,10013,(212) 925-6704,http://www.nyc.com/arts__attractions/i_perry.969/editorial_review.aspx,Not Available
Art Gallery,Illustration House Inc,110 W 25th St ,10001,(212) 966-9444,http://www.illustration-house.com/,Not Available
Art Gallery,Images Corporate Art Services,400 E 56th St ,10022,(212) 219-8484,http://newyorkny.zemantics.com/business/images-corporate-art-services,Not Available
Art Gallery,Incredibleart.Com Inc,25 Mercer St ,10013,(646) 613-9383,http://www.upspring.com/incredibleartcom-inc-new-york-ny.html,Not Available
Art Gallery,Indians On Columbus,452 Columbus Ave ,10024,(212) 769-9374,http://www.nyc.com/arts__attractions/indians_on_columbus.947/map_location.aspx,Not Available
Art Gallery,Infinity Fine Arts Inc,511 W 25th St ,10001,(212) 645-6880,http://www.speendex.com/New-York/New-York-City/Shopping/Arts/Infinity-Fine-Arts-Inc-l496199.html,Not Available
Art Gallery,Inner City Art Gallery Inc,2251 Adam Clayton Powell Jr Blvd ,10027,(212) 368-4941,http://outside.in/harlem-manhattan-ny/inner-city-art-gallery-inc,Not Available
Art Gallery,Innovative Art Gallery Inc,154 W 14th St ,10011,(212) 367-8844,http://www.nyc.com/arts__attractions/innovative_art_gallery_inc.804/editorial_review.aspx,Not Available
Art Gallery,Inter Art Gallery,225 10th Ave ,10011,(212) 647-1811,http://www.interartny.com/,Not Available
Art Gallery,International Print Center New York,526 W 26th St ,10001,(212) 989-5090,http://www.ipcny.org/,Not Available
Art Gallery,Irit Baniel Studio,582 DRIGGS AVENUE ,11211,(917) 202-2527,http://iritbaniel.com/index.php,Not Available
Art Gallery,Ise Art Foundation,555 Broadway ,10012,(212) 925-1649,http://iseny.org/usr_helio1/index.php,Not Available
Art Gallery,Isselbacher Gallery Inc,64 E 86th St ,10028,(212) 472-1766,http://www.isselbacherart.com/,Not Available
Art Gallery,J Cacciola Galleries,617 W 27th St ,10001,(212) 462-4646,http://www.jcacciolagallery.com/,Not Available
Art Gallery,J M Art Gallery,1760 Broadway ,10019,(212) 247-4708,http://www.artincontext.org,Not Available
Art Gallery,Jadite Galleries,413 W 50th St ,10019,(212) 977-6190,http://jadite.com/,Not Available
Art Gallery,Jain Marunouchi Gallery,24 W 57th St ,10019,(212) 969-9660,http://www.artin2000.com/,Not Available
Art Gallery,James Cohan Gallery,533 W 26th St ,10001,(212) 714-9500,http://www.jamescohan.com/,Not Available
Art Gallery,James Graham & Sons Gallery,1014 Madison Ave ,10021,(212) 535-5767,http://www.jamesgrahamandsons.com/,Not Available
Art Gallery,Jane St Lifer Fine Art Inc,140 Riverside Blvd ,10069,(212) 825-2059,http://www.linkedin.com/in/stliferart,Not Available
Art Gallery,Janoray Charles Llc,11 E 76th St ,10021,(212) 472-5679,http://www.manta.com/coms2/dnbcompany_c3pst0,Not Available
Art Gallery,Japanese Art Dealers Assoc of Ny,17 East 76th Street 3rd Fl.,10021,(212)222-4688,http://www.jada-ny.org/contact.html,Not Available
Art Gallery,Jbpa Llc,65 W 13th St ,10011,(212) 242-5505,http://www.nyc.com/arts__attractions/jbpa_llc.789/whats_nearby.aspx,Not Available
Art Gallery,Jeff Lewis Studio,9 Desbrosses Street ,10013,(212) 966-7119,http://www.nyc.com/arts__attractions/jeff_lewis_studio.684566/editorial_review.aspx,Not Available
Art Gallery,Jeffrey Coploff Fine Art Ltd,508 W 26th St ,10001,(212) 741-1149,http://www.artincontext.org,Not Available
Art Gallery,Jimmy's Art Gallery,166 W 72nd St ,10023,(212) 873-3993,http://www.speendex.com/New-York/New-York-City/Home-Garden/General/Jimmy-s-Art-Gallery-l461896.html,Not Available
Art Gallery,Joan Peck Limited Art Gallery,1 W 67th St ,10023,(212) 427-4900,http://www.nyc.com/arts__attractions/joan_peck_limited_art_gallery.811/whats_nearby.aspx,Not Available
Art Gallery,Joan Whalen Fine Art,24 W. 57th St. #507,10019,(212) 397-9700,http://www.artnet.com/jwhalen.html,Not Available
Art Gallery,John Elder Gallery,529 W 20th St ,10011,(212) 462-2600,http://www.artinfo.com/galleryguide/12415/910/john-elder-gallery-new-york/visit/,Not Available
Art Gallery,John McEnroe Gallery,41 Greene St. ,10013,(212) 219-0395,http://www.tripadvisor.com/Attraction_Review-g60763-d548700-Reviews-John_McEnroe_Gallery-New_York_City_New_York.html,Not Available
Art Gallery,John Stevenson Gallery,338 W 23rd St ,10011,(212) 352-0070,http://www.johnstevenson-gallery.com/,Not Available
Art Gallery,Jonathan Shorr Gallery,109 Crosby St ,10012,(212) 925-2723,http://www.jonathanshorrgallery.com/,Not Available
Art Gallery,Judaica Illuminations,1664 Coney Island Ave ,11230,(718) 375-4600,http://www.judaicailluminations.com/,Not Available
Art Gallery,Julie Artisans Gallery,762 Madison Ave ,10065,(212) 717-5959,http://www.julieartisans.com/,Not Available
Art Gallery,Julie Saul Gallery,535 W 22nd St ,10011,(212) 627-2410,http://www.saulgallery.com/,Not Available
Art Gallery,JUNE BATEMAN FINE  GALLERY,1133 BROADWAY ,10010,(212) 925-7951,http://www.junebateman.com/,Not Available
Art Gallery,K S Art,73 Leonard St ,10013,(212) 219-9918,http://www.ksartonline.com/gallery.html,Not Available
Art Gallery,Kahan Fine Art Galleries Ltd,422 E 72nd St ,10021,(212) 861-3682,http://local.yahoo.com/info-11111359-kahan-fine-art-galleries-limited-new-york?csz=Bloomfield%2C+NJ+07003,Not Available
Art Gallery,Kaller-Kimche R Inc,23 E 74th St Apt 8E,10021,(212) 288-5698,http://www.artantiquedealersleague.org/dealerdetails.asp?dealerID=49,Not Available
Art Gallery,Kang Byung,9 E 82nd St ,10028,(212) 734-1490,http://www.kangcollection.com/,Not Available
Art Gallery,Kapoor Galleries Inc,40 E 78th St ,10021,(212) 794-2300,http://www.kapoorgalleries.com/,Not Available
Art Gallery,Kashya Hildebrand,531 W 25th St ,10001,(212) 366-5757,http://www.kashyahildebrand.org/,Not Available
Art Gallery,Katherine Blackburne Studios,9 Desbrosses Street ,10013,Not Available,http://katherineblackburne.com/,Not Available
Art Gallery,Kathryn Markel Fine Arts Inc,529 W 20th St ,10011,(212) 366-5368,http://www.markelfinearts.com/,Not Available
Art Gallery,Katz Steven,32 Union Sq ,10001,(212) 505-8815,http://www.ziphip.com/katz+steven.9.51373377p.home.html,Not Available
Art Gallery,Keats R Stuart,120 E 36th St ,10016,(212) 696-5728,http://www.yelp.com/biz/keats-r-stuart-fine-arts-new-york,Not Available
Art Gallery,Keith Copley Gallery,545 W 34th St ,10001,(212) 216-0614,http://m.nyc.com/arts__attractions/keith_copley_gallery.1657/map_location.aspx,Not Available
Art Gallery,Keith de Lellis Gallery,1045 MADISON AVENUE #3,10075,(212) 327-1482,http://www.keithdelellisgallery.com/,Not Available
Art Gallery,Kelly June Gallery,591 Broadway ,10012,(212) 226-1660,http://www.junekellygallery.com/,Not Available
Art Gallery,Kem Art Studio,80 5TH AVE RM 1506 ,10011,(212) 929-9017,http://www.nyc.com/arts__attractions/kem_art_studio.574/editorial_review.aspx,Not Available
Art Gallery,Kempner Jim Fine Art,501 W 23rd St ,10011,(212) 206-6872,http://www.artnet.com/jkfa.html,Not Available
Art Gallery,Kenkeleba Gallery,214 E 2nd St ,10009,(212) 674-3939,http://www.merchantcircle.com/business/Kenkeleba.Gallery.212-674-3939,Not Available
Art Gallery,Kent Gallery,541 West 25th Street Second Floor,10001,(212) 627-3680,http://www.kentgallery.com/,Not Available
Art Gallery,Kentler International Drawing Space,353 Van Brunt Street ,11231,(718) 875-2098,http://www.kentlergallery.org/,Not Available
Art Gallery,Keogh & Riehlman Fine Art,24 E 73rd St ,10021,(212) 879-2545,http://www.nycpaintings.com/about/about.shtm,Not Available
Art Gallery,Keya Gallery,14 Wall Street ,10005,(212) 366-9742,http://www.keyagallery.com/,Not Available
Art Gallery,Kim Foster Gallery,529 W 20th St ,10011,(212) 229-0044,http://www.kimfostergallery.com/,Not Available
Art Gallery,Kind Phylis Gallery,236 West 26th Street ,10001,(212) 925-1200,http://www.artslant.com/ny/venues/show/713-phyllis-kind-gallery,Not Available
Art Gallery,King David Art Gallery,128 West 23rd Street ,10011,(212) 727-9700,http://www.kingdavidgallery.com/,Not Available
Art Gallery,"Kinz, Tillou + Feigen",529 West 20th Street 11th Fl.,10011,(212) 929-0500,http://www.yelp.com/biz/kinz-tillou-feigen-gallery-new-york,Not Available
Art Gallery,Klagsbrun Nicole Gallery,526 W 26th St ,10001,(212) 243-3335,http://nicoleklagsbrun.com/,Not Available
Art Gallery,Klotz Sirmon Gallery,511 W 25th St ,10001,(212) 741-4764,http://www.photocollect.com/,Not Available
Art Gallery,Kokon Inc,58 E 66th St ,10021,(212) 744-5577,http://www.nyc.com/arts__attractions/kokon_inc.884/whats_nearby.aspx,Not Available
Art Gallery,Kraus Carole Ltd,330 W 38th St ,10018,(646) 522-9858,http://www.carolekraus.com/,Not Available
Art Gallery,Kraushaar Galleries,74 E 79th St ,10075,(212) 307-5730,http://www.kraushaargalleries.com/,Not Available
Art Gallery,Kravets Wehby,521 W 21st St ,10011,(212) 352-2238,http://www.kravetswehbygallery.com/,Not Available
Art Gallery,Kravets Wehby Gallery,521 W 21st St ,10011,(212) 352-2238,http://www.kravetswehbygallery.com/,Not Available
Art Gallery,Krienke Kendra,230 Central Park W ,10024,(212) 580-6516,http://newyork.citysearch.com/profile/7169377/new_york_ny/krienke_kendra.html,Not Available
Art Gallery,L A Cotton,645 Madison Ave ,10001,(212) 838-6390,http://www.nyc.com/arts__attractions/l_a_cotton.1802/editorial_review.aspx,Not Available
Art Gallery,La Belle Epoque Vintage Posters Inc,280 Columbus Ave ,10023,(212) 362-1770,http://www.la-belle-epoque.com/,Not Available
Art Gallery,Lally J J & Co,41 E 57th St ,10022,(212) 371-3380,http://www.nyc.com/arts__attractions/lally_j_j__co.421/whats_nearby.aspx,Not Available
Art Gallery,Lamontage,210 11th Ave Fl 7,10001,(212) 989-2732,http://www.lioramanne.com/index.php?cid=home,Not Available
Art Gallery,Landy Fine Art,264 E Broadway ,10002,(212) 505-3702,http://lohoguide.com/~lohoguid/app/site/landyfineart/index.php,Not Available
Art Gallery,Langotsky Gamba,537 Greenwich St ,10013,(212) 675-0761,http://www.manta.com/coms2/dnbcompany_gksp3l,Not Available
Art Gallery,Lehman College - Art Gallery,250 Bedford Park Blvd West ,10468,(718) 960-7830,http://www.lehman.cuny.edu/vpadvance/artgallery/gallery/,Not Available
Art Gallery,Lehmann Maupin,540 W 26th St ,10001,(212) 965-0753,http://www.lehmannmaupin.com/,Not Available
Art Gallery,Lelong Galerie,526 W 26th St ,10001,(212) 315-0470,http://www.galerielelong.com/,Not Available
Art Gallery,Lemmons Durham Contemporary Art,210 11th Ave ,10001,(212) 337-0025,http://ny.serviceslisted.com/1654446-LemmonsDurhamContemporaryArt.htm,Not Available
Art Gallery,Lennon Weinberg Inc,514 W 25th St ,10001,(212) 941-0012,http://www.lennonweinberg.com/flash.html,Not Available
Art Gallery,Leo Castelli Gallery,18 E 77th St ,10021,(212) 249-4470,http://www.castelligallery.com/,Not Available
Art Gallery,Leo Kaplan Modern Ltd,114 E 57th St ,10022,(212) 872-1616,http://www.lkmodern.com/,Not Available
Art Gallery,Leo Koenig Inc,545 West 23rd Street ,10011,(212) 334-9255,http://www.leokoenig.com/,Not Available
Art Gallery,Leon Tovar Gallery,16 E 71st St Ste 1A,10021,(212) 585-2400,http://www.leontovargallery.com/a/index.php,Not Available
Art Gallery,Leslie-Lohman Gay Art Foundation,131 Prince St ,10012,(212) 673-7007,http://www.leslielohman.org,Not Available
Art Gallery,Levin Betty,41 E 57th St ,10022,(212) 355-5370,http://www.nyc.com/arts__attractions/levin_betty.405/editorial_review.aspx,Not Available
Art Gallery,Levine Elizabeth & Assocs,565 W End Ave ,10024,(212) 874-5334,http://www.manta.com/coms2/dnbcompany_6mflzr,Not Available
Art Gallery,Lewitt Fine Art Gallery,16 E 79th St ,10021,(212) 628-0918,http://www.tyloon.com/business_profile/CID-2243409/lewitt_fine_art_gallery.html,Not Available
Art Gallery,Lexington Art & Frame Co,832 Lexington Ave ,10021,(212) 319-3724,http://www.merchantcircle.com/business/Lexington.Art.And.Frame.Co.New.York.NY.212-319-3724,Not Available
Art Gallery,Limner Gallery,870 Avenue of the Americas ,10001,(212) 725-0999,http://www.slowart.com/limner/index.htm,Not Available
Art Gallery,Decor Art Gallery,551 3rd Ave ,10016,(212) 683-9729,http://local.yahoo.com/info-32910954-decor-art-gallery-new-york,Not Available
Art Gallery,Decor Art Gallery Inc,353 3rd Ave ,10010,(212) 481-3728,http://wap.outalot.com/listings/278197-Decor-Art-Gallery,Not Available
Art Gallery,Decor Art Gallery Inc,158 7th Ave ,10011,(212) 604-9864,http://local.botw.org/New_York/New_York/Decor_Art_Gallery_Inc/141709258.html,Not Available
Art Gallery,Decor Art Gallery VII+,222 3rd Ave ,10003,(212) 673-1366,http://www.nyc.com/arts__attractions/decor_art_gallery_vii.1769/editorial_review.aspx,Not Available
Art Gallery,Deitch Projects,76 Grand St and 18 Wooster St,10013,(212) 343-7300,http://www.deitch.com/gallery/index.php,Not Available
Art Gallery,Demirjian Torkom,970 Madison Ave ,10021,(212) 772-3388,http://directory.nh.com/demirjian+torkom.9.53066079p.home.html,Not Available
Art Gallery,Demu Gallery,761 Fulton St ,11217,(718) 596-8484,http://local.yahoo.com/info-11335092-demu-m-demu-gallery-brooklyn,Not Available
Art Gallery,Denise Bibro Fine Art,529 W 20th Street 4th Floor,10011,(212) 647-7030,http://www.denisebibrofineart.com/,Not Available
Art Gallery,Dennis De Lorenzo Gallery,21 E 62nd St ,10021,(212) 754-9084,http://whrrl.com/place/1220517/dennis-de-lorenzo-gallery-new-york,Not Available
Art Gallery,Derek Eller Gallery,15 W 27th St ,10001,(212) 206-6411,http://www.derekeller.com/,Not Available
Art Gallery,Dickinson Roundell Inc,19 E 66th St ,10021,(212) 772-8083,http://www.simondickinson.com/new-york/,Not Available
Art Gallery,Dollhaus,37 Broadway ,11211,(718) 384-6139,http://www.dollhaus.org,Not Available
Art Gallery,Donson Theodore B Ltd,24 W 57th St ,10019,(212) 245-7007,http://gallerydriver.com/?method=Gallery.GalleryDetail&GalleryID=489E045F-3048-28EB-92E651990B61FCBA,Not Available
Art Gallery,Dorfman Projects,529 W 20th St Ste 7E,10011,(212) 352-2272,http://www.dorfmanprojects.com/,Not Available
Art Gallery,Dorsky Carol,20 E 74th St ,10021,(212) 327-0750,http://www.carolsimondorsky.com/,Not Available
Art Gallery,Doug Meyer Fine Art,1775 E 34th St ,11234,(718) 375-8006,http://fineartamerica.com/profiles/doug-meyer-fine-art.html,Not Available
Art Gallery,Downtown Arts Festival,114 Fulton St ,10038,(212) 243-5050,http://www.gvlculturalaffairs.org/website/programs_events/DFAS/downtown_art_fest.html,Not Available
Art Gallery,Downtown Music Gallery,13 Monroe Street ,10002,(212) 473-0043,http://www.downtownmusicgallery.com/Main/index.htm,Not Available
Art Gallery,Dranoff Fine Art,591 Broadway ,10012,(212) 966-0153,http://www.dranofffineart.com/FrontendArt/default.htm,Not Available
Art Gallery,Dresden Art Galries,401 7 Avenue ,10001,(212) 695-6250,http://ny.serviceslisted.com/1654860-DresdenArtGalries.htm,Not Available
Art Gallery,DUMBO Arts Center,30 Washington St ,11201,(718) 694-0831,http://www.dumboartscenter.org/,Not Available
Art Gallery,Duncan Ligoa,22 E 72nd St ,10021,(212) 988-3110,http://local.botw.org/New_York/New_York/Duncan_Ligoa/4371209.html,Not Available
Art Gallery,E Art Group,224 W 30th St ,10001,(212) 931-6690,http://boundlessgallery.com/directory/gallery/1197/E-Art-Group,Not Available
Art Gallery,Eastern Arts Inc,68 Jane St ,10014,(212) 366-5385,http://www.nyc.com/arts__attractions/eastern_arts_inc.270/editorial_review.aspx,Not Available
Art Gallery,Edward Thorp Gallery,210 11th Ave ,10001,(212) 691-6565,http://www.edwardthorpgallery.com/,Not Available
Art Gallery,Edwynn Houk Gallery,745 5th Ave ,10151,(212) 750-7070,http://www.houkgallery.com/,Not Available
Art Gallery,Eileen Walters Gallery,411 West End Ave West End Ave & 82nd St W,10024,(212) 362-4300,http://trustedplaces.com/review/us/ny/new-york/cultural/142547j/eileen-walters-gallery,Not Available
Art Gallery,Elga Wimmer,526 W 26th St ,10001,(212) 206-0006,http://www.elgawimmer.com/,Not Available
Art Gallery,Elizabeth Dee Gallery,545 West 20th Street ,10011,(212) 924-7545,http://www.elizabethdeegallery.com/,Not Available
Art Gallery,Elizabeth Harris Gallery,529 W 20th St ,10011,(212) 463-9666,http://www.elizabethharrisgallery.com/,Not Available
Art Gallery,Elizabeth Mayer Fine Art,55 E 73rd St ,10021,(212) 879-1241,http://local.botw.org/New_York/New_York/Elizabeth_Mayer_Fine_Art/56447096.html,Not Available
Art Gallery,Elizabeth Moore Fine Art,963 Lexington Ave ,10021,(212) 744-8177,http://local.botw.org/New_York/New_York/Elizabeth_Moore_Fine_Art/9195013.html,Not Available
Art Gallery,Elizabeth Wang Gallery,800 5th Ave ,10021,(212) 752-4881,http://www.elizabethwanggallery.com/,Not Available
Art Gallery,Elkon Gallery Inc,18 E 81st St ,10028,(212) 535-3940,http://www.artnet.com/elkon.html,Not Available
Art Gallery,Elliot Stevens Ltd,301 Park Ave ,10022,(212) 355-8333,http://web2.userinstinct.com/30816160-elliot-stevens-ltd.htm,Not Available
Art Gallery,Emily Harvey Gallery,537 Broadway ,10012,(212) 925-7651,http://www.emilyharveyfoundation.org/,Not Available
Art Gallery,Environment Home Furnshngs Inc,205 E 60th St ,10022,(212) 688-5880,http://www.ibegin.com/directory/us/new-york/new-york/environment-home-furnshngs-inc-205-e-60th-st/,Not Available
Art Gallery,Equatorial America Inc,411 E 53rd St ,10022,(212) 593-3306,http://www.nyc.com/arts__attractions/equatorial_america_inc.410/editorial_review.aspx,Not Available
Art Gallery,Equitable Appraisal Co Inc,19 E 75th St ,10021,(212) 535-3160,http://vendors.findlaw.com/scripts/profiles/151087.html,Not Available
Art Gallery,Equity Art Brokers,340 E 52nd St ,10022,(212) 593-3188,http://www.nyc.com/arts__attractions/equity_art_brokers.561/editorial_review.aspx,Not Available
Art Gallery,Equity Art Brokers,40 W 25th St ,10010,(212) 620-7604,http://ny.serviceslisted.com/1654740-EquityArtBrokers.htm,Not Available
Art Gallery,Erotics Gallery,41 Union Sq W Ste 1011,10003,(212) 633-2241,http://www.rateitall.com/i-409540-erotics-gallery.aspx,Not Available
Art Gallery,Esso Gallery,531 W 26th St ,10001,(212) 560-9728,http://www.essogallery.com/,Not Available
Art Gallery,Exhibit A,160 Mercer St ,10012,(212) 343-0230,http://www.essogallery.com/,Not Available
Art Gallery,Exit Art,475 10th Ave ,10018,(212) 966-7745,http://www.exitart.org/site/pub/main/index.html,Not Available
Art Gallery,Exotiqa II,280 City Island Ave ,10464,(212) 721-4394,http://www.speendex.com/New-York/New-York-City/Shopping/Arts/Exotiqa-II-l497278.html,Not Available
Art Gallery,Eye Jammie Fine Arts Gallery,516 W 25th St ,10001,(212) 645-0061,http://www.eyejammie.com/,Not Available
Art Gallery,Eyebeam Atelier,540 W 21st St ,10011,(212) 937-6580,http://eyebeam.org/,Not Available
Art Gallery,Ezair Gallery,905 Madison Ave ,10021,(212) 628-2224,http://www.ezairgallery.com/,Not Available
Art Gallery,Faith Art Gallery Corp,393 Bridge St ,11201,(718) 596-4659,http://ny.citysquares.com/brooklyn/downtown-brooklyn/arts-entertainment/artists-art-dealers/faith-art-gallery-corp,Not Available
Art Gallery,Feature Inc,530 W 25th St ,10001,(212) 675-7772,http://featureinc.com/,Not Available
Art Gallery,Fields Walter,208 E 7th St Ofc ,10009,(212) 477-7159,http://newsday.planetdiscover.com/sp?aff=1110&skin=200&siteId=227580,Not Available
Art Gallery,Fifty-Five Mercer Gallery,55 Mercer St ,10013,(212) 226-8513,http://www.merchantcircle.com/blogs/Fifty.Five.Mercer.Gallery.212-226-8513,Not Available
Art Gallery,Findlay David Galleries,1202 Lexington Ave Suite 282,10028,(212) 249-2909,http://www.davidfindlaygalleries.com/,Not Available
Art Gallery,Findlay David Jr Fine Art,41 E 57th St ,10022,(212) 486-7660,http://www.davidfindlayjr.com/,Not Available
Art Gallery,Findlay Peter Gallery,41 E 57th St ,10022,(212) 644-4433,http://www.findlay.com/,Not Available
Art Gallery,Fine Art Acquisitions,122 Spring St ,10012,(212) 431-3744,http://m.nyc.com/arts__attractions/fine_art_acquisitions.204/map_location.aspx,Not Available
Art Gallery,Fine Art Alacarte,89 South Street S Street Seaport,10001,(212) 766-4954,http://www.nyc.com/arts__attractions/fine_art_alacarte.1793/map_location.aspx,Not Available
Art Gallery,Fine Art Services & Transport,48-75 37th St ,11101,(718) 784-9399,http://www.museumsusa.org/vendors/info/1259295,Not Available
Art Gallery,First Street Gallery,526 W 26th St Rm 915,10001,(646) 336-8053,http://www.firststreetgallery.net/,Not Available
Art Gallery,Fischbach Gallery,210 Eleventh Ave. Ste. 801,10001,(212) 759-2345,http://www.fischbachgallery.com/,Not Available
Art Gallery,Flushing Art Gallery,3711 Main St ,11354,(718) 445-6748,http://www.city-data.com/businesses/937101806-flushing-art-gallery-flushing-ny.html,Not Available
Art Gallery,Focal Point Gallery,321 City Island Ave ,10464,(718) 885-1403,http://www.focalpointgallery.com/,Not Available
Art Gallery,Folin Riva Inc,535 W 20th St ,10011,(212) 242-3434,http://www.nyc.com/arts__attractions/folin_riva_inc.1485/editorial_review.aspx,Not Available
Art Gallery,Folklorica,12 E 53rd St ,10022,(212) 750-6765,http://www.nyc.com/arts__attractions/folklorica.950/map_location.aspx,Not Available
Art Gallery,Forbes Magazine Galleries,60 Fifth Avenue ,10011,(212) 206-5548,http://www.forbesgalleries.com/,Not Available
Art Gallery,Forrest Scott Group,270 Lafayette St ,10012,(212) 274-8100,http://www.forrestscottgallery.com/corporate.html,Not Available
Art Gallery,Fortress Fae Worldwide,4920 5th St ,11101,(718) 786-9418,http://long_island_city.ny.ooberunder.com/7817245-fortress.fae.worldwide,Not Available
Art Gallery,Fortress Ny,4920 5th St ,11101,(718) 937-5500,http://www.thefortress.com/Locations/ny.html,Not Available
Art Gallery,Fortuna Fine Arts Ltd,984 Madison Ave ,10021,(212) 794-7272,http://www.fortunafineartsltd.ypgs.net/,Not Available
Art Gallery,Forum Gallery,745 5th Ave ,10151,(212) 355-4545,http://www.forumgallery.com/,Not Available
Art Gallery,Fowa Enterprises Corp,17 E Broadway ,10002,(212) 571-3838,http://ny.citysquares.com/manhattan/chinatown/arts-entertainment/artists-art-dealers/fowa-enterprises-corp,Not Available
Art Gallery,Franklin Bowles Galleries,431 W Broadway ,10012,(212) 226-1616,http://www.franklinbowlesgallery.com/,Not Available
Art Gallery,Franklin Parrasch Gallery,20 W 57th St ,10019,(212) 246-5360,http://www.franklinparrasch.com/,Not Available
Art Gallery,Frederick Schultz Ancient Art,325 W 82nd St ,10024,(212) 721-6007,http://local.yahoo.com/info-45126467-frederick-schultz-ancient-art-new-york,Not Available
Art Gallery,Fredericks Freiser Gallery,504 W. 22nd St. ,10011,(212) 633-6555,http://www.fredericksfreisergallery.com/,Not Available
Art Gallery,Frederieke Taylor Gallery,535 W 22nd St ,10011,(646) 230-0992,http://www.frederieketaylorgallery.com/,Not Available
Art Gallery,Frei-Nathan Susan Fine Works On Paper Llc,245 E 80th St ,10021,(212) 517-8878,http://www.sfnbotanicalart.com/,Not Available
Art Gallery,Friedman Vallois Llc,27 E 67th St ,10021,(212) 517-3820,http://www.livevillage.com/newyork/art/friedman-vallois-llc.html,Not Available
Art Gallery,Friedrich Petzel Gallery,535 W. 22nd St. ,10011,(212) 680-9467,http://www.petzel.com/,Not Available
Art Gallery,Frielich Bros-Deutsch Bros,670 Broadway ,10012,(212) 777-3051,http://www.yelp.com/biz/frielich-bros-deutsch-bros-new-york,Not Available
Art Gallery,Friends of Bezalel Academy,501 5th Ave ,10017,(212) 687-0542,http://www.bezalelfriends.org/,Not Available
Art Gallery,Fulton Plaza,106 Fulton St ,10038,(212) 835-8600,http://www.nyc.com/arts__attractions/fulton_plaza.1801/editorial_review.aspx,Not Available
Art Gallery,Fulton St Art Gallery,116 John St ,10038,(212) 587-5984,http://www.yellowbot.com/fulton-street-art-gallery-new-york-ny.html,Not Available
Art Gallery,G P L Promotions Ltd,220 Madison Ave ,10016,(212) 684-1066,http://www.city-data.com/businesses/113165997-gpl-promotions-ltd-new-york-ny.html,Not Available
Art Gallery,Gagosian Gallery Chelsea,555 W 24th St ,10011,(212) 741-1111,http://www.gagosian.com/,Not Available
Art Gallery,Gagosian Gallery Uptown,980 Madison Ave ,10021,(917) 432-1471,http://www.gagosian.com/,Not Available
Art Gallery,Galerie Des Arts Ltd,18 E 76th St ,10021,(212) 861-7925,http://athome.kimvallee.com/places/places/us/new-york/new-york/galerie-des-arts-ltd,Not Available
Art Gallery,Galerie Thomas,41 Perry St ,10014,(212) 675-7296,http://newyork.maplist.org/viewthread.php?tid=442935,Not Available
Art Gallery,Galleria On Third,529 3rd Ave ,10016,(212) 683-2886,http://www.galleriaonthird.com/,Not Available
Art Gallery,Galleria Ramis Barquet Ny Ltd,41 E 57th St ,10022,(212) 644-9090,http://www.nyc.com/arts__attractions/galleria_ramis_barquet_ny_ltd.1552/whats_nearby.aspx,Not Available
Art Gallery,Gallery 151,350 Bowery ,10012,(212) 675-5311,http://gallery151.com/,Not Available
Art Gallery,Gallery 292,120 Wooster St ,10012,(212) 431-0292,http://findarticles.com/p/articles/mi_m1248/is_9_91/ai_108278541/,Not Available
Art Gallery,Gallery 49,310 W 49th St ,10019,(917) 915-6369,http://www.gallery49.com/,Not Available
Art Gallery,Gallery 71 Inc,974 Lexington Ave ,10021,(212) 744-7779,http://www.gallery71.com/,Not Available
Art Gallery,Gallery 91,91 Grand St ,10013,(212) 966-3722,http://www.gallery91.com/,Not Available
Art Gallery,Gallery at the American Bible Society,1865 Broadway ,10023,(212) 408-1500,http://www.socialweb.net/Places/2752.lasso,Not Available
Art Gallery,Gallery at the New York School of Interior Design,170 E. 70th St. ,10021,(212) 472-1500,http://www.nyc-arts.org/organizations/153/gallery-of-new-york-school-of-interior-design,Not Available
Art Gallery,Gallery Bai Inc,520 W 43rd St ,10036,(212) 947-4142,http://www.merchantcircle.com/business/Gallery.Bai.Inc.New.York.NY.212-947-4142,Not Available
Art Gallery,Gallery Henoch,555 W 25th St ,10001,(917) 305-0003,http://www.galleryhenoch.com/,Not Available
Art Gallery,Gallery of Ireland,3931 50th Street ,11377,(718) 458-2960,http://www.merchantcircle.com/business/Gallery.of.Ireland.718-458-2960,Not Available
Art Gallery,Gardner & Barr Inc,305 E 61th St ,10065,(212) 752-0555,http://www.gardnerandbarr.com/,Not Available
Art Gallery,Garth Clark Gallery,24 W 57th St Ste 305,10019,(212) 246-2205,http://www.garthclark.com/,Not Available
