CATEGORY,NAME,ADDRESS,ZIPCODE,PHONE NO.,URL,ADDITIONAL DETAILS,TOURIST TYPE,Distance_Empire
Art Gallery,Ceres Gallery,584 Broadway ,10012,(212) 226-4725,http://www.barnard.edu/bcrw/guide/CD/CeresGal.htm,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Cfm Gallery,112 Greene St ,10012,(212) 966-3864,http://www.cfmgallery.com/,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Chappell Gallery,526 W 26th St ,10001,(212) 414-2673,http://www.chappellgallery.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Cheim & Read,547 W 25th St ,10001,(212) 242-7727,http://www.cheimread.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Chelsea Ceramic Guild,233 W 19th St ,10011,(212) 243-2430,http://www.chelseaceramic.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,China 2000,5 E 57th St ,10022,(212) 588-1198,http://newyork.jadynave.com/view/comid/27328378/where/New+York-NY/comname/China-2000,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,China 2000 Fine Arts,434A East 75th Street ,10021,(212) 472-9800,http://www.china2000fineart.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Chinatown Frame & Art Inc,40 Elizabeth St ,10013,(212) 219-2828,http://local.botw.org/New_York/New_York/Chinatown_Frame_and_Art_Inc/157823519.html,Not Available,"Family, Couple, Individual",2.03 Miles
Art Gallery,Chinoh Art Gallery,69 5th Ave ,10003,(212) 255-0377,http://web2.userinstinct.com/30816040-chinoh-art-gallery.htm,Not Available,"Family, Couple, Individual",1.19 Miles
Art Gallery,Chowder Inc,15 W 18th St ,10011,(212) 352-0202,http://www.chowderinc.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Christiane Nienaber Contemporary Art,191 Chrystie St ,10002,(212) 358-0577,http://www.rateitall.com/i-409436-christiane-nienaber-contemporary-art.aspx,Not Available,"Family, Couple, Individual",2.34 Miles
Art Gallery,Christine Burgin Gallery,243 W 18th St ,10011,(212) 462-2668,http://www.christineburgin.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Cinque Gallery,560 BROADWAY ,10012,(212) 966-3464,http://www.nyc-arts.org/organizations/view/id/125,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Claire Oliver Fine Arts Inc,513 West 26th Street ,10001,(212) 929-5949,http://www.claireoliver.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Clampart,531 W 25th St ,10001,(646) 230-0020,http://www.nileguide.com/destination/florence/things-to-do/clampart/385759,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Clementine Gallery,623 W 27th St ,10001,(212) 243-5937,http://www.clementine-gallery.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Clinton Hill Simply Art & Framing,583 Myrtle Ave ,11205,(718) 857-0074,http://clintonhillframe.blogspot.com/,Not Available,"Family, Couple, Individual",4.06 Miles
Art Gallery,Coda Gallery,472 Broome St ,10013,(212) 334-0407,http://www.codagallery.com,Not Available,"Family, Couple, Individual",2.03 Miles
Art Gallery,Cole Sylvan Gallery,101 W 57th St ,10019,(212) 333-7760,http://www.merchantcircle.com/business/Cole.Sylvan.Gallery.212-333-7760,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Columbia University - Miriam and Ira D.Wallach Art Gallery,1190 Amsterdam Ave Schermerhorn Hall,10025,(212) 854-7288,http://www.columbia.edu/cu/wallach/,Not Available,"Family, Couple, Individual",3.77 Miles
Art Gallery,Columbus Art Gallery Inc,588 Columbus Ave ,10024,(212) 875-1678,http://columbusartgallery.net/home%201.html,Not Available,"Family, Couple, Individual",2.77 Miles
Art Gallery,Columbus Circle Gallery,1800 Broadway ,10019,(212) 489-6694,http://www.yelp.com/biz/columbus-circle-gallery-new-york,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Commerce Graphics Ltd Inc,504 E 74th St ,10021,(212) 517-7648,http://www.commercegraphics.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Common Ground,55 W 16th St ,10011,(212) 620-3122,http://artguide.net/jfk/data/g114640.htm,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Conner Rosenkranz,19 E 74th St ,10021,(212) 517-3710,http://www.crsculpture.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Contemporary African Art,330 W 108th St ,10025,(212) 749-8848,http://www.contempafricanart.com/,Not Available,"Family, Couple, Individual",3.77 Miles
Art Gallery,Contemporary art gallery in Chelsea. Wooster Gardens,558 Broadway ,10012,(212) 929-2262,http://www.nyc.com/arts__attractions/wooster_gardens.157/editorial_review.aspx,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Cook Fine Art,1063 Madison Ave ,10028,(212) 737-3550,http://www.cookfineart.net/,Not Available,"Family, Couple, Individual",2.97 Miles
Art Gallery,Coploff Gallery,526 W. 26th Street ,10001,(212) 674-1024,http://www.artincontext.org/gallery/gallery_main.aspx?id=974,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Cordier & Ekstrom Inc,417 E 75th St ,10021,(212) 988-8857,http://66.111.11.24/arts__attractions/coploff_gallery.1580/editorial_review.aspx,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,"Corning Gallery at Steuben, The",667 Madison Ave. ,10017,(646) 497-3744,http://www.cmog.org/dynamic.aspx?id=1670,Not Available,"Family, Couple, Individual",1.28 Miles
Art Gallery,Cowles Charles Gallery Inc,537 W 24th St ,10011,(212) 925-3500,http://www.cowlesgallery.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Creative Art USA Inc,30 Vandam St ,10013,(212) 727-7119,http://www.nyc.com/arts__attractions/creative_art_usa_inc.776/editorial_review.aspx,Not Available,"Family, Couple, Individual",2.03 Miles
Art Gallery,Crg Art Gallery,535 W 22nd St ,10011,(212) 229-2766,http://www.crggallery.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Criswick Assoc,325 E 41st St Apt 1108,10017,(212) 490-2337,http://www.hotfrog.com/Companies/Criswick-Assoc_8029757,Not Available,"Family, Couple, Individual",1.28 Miles
Art Gallery,Crown Art Gallery Inc,1609 Broadway ,10019,(212) 757-8255,http://www.manta.com/coms2/dnbcompany_9bq07c,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Crystal Art Gallery,230 5th Ave ,10001,(212) 725-5668,http://www.nyc.com/arts__attractions/crystal_art_gallery.693/editorial_review.aspx,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Cuban Art Space,231 West 29th Street 4 Fl,10001,(212) 242-0559,http://www.cubanartspace.net/gallery/index.php,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Cuchifritos,120 Essex St ,10002,(212) 598-4124,http://www.aai-nyc.org/cuchifritos/titlepage.html,Not Available,"Family, Couple, Individual",2.34 Miles
Art Gallery,Culture Art Gallery Llc,415 W Broadway ,10012,(212) 226-8921,http://hi.nelso.in/us/place/51090/,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Culture Crossing Inc,40 E 94th St Apt 29D,10128,(212) 427-2220,http://www.city-data.com/businesses/672748084-culture-crossing-inc-new-york-ny.html,Not Available,"Family, Couple, Individual",3.25 Miles
Art Gallery,Curatorial Art Advisory Service,5 E 16th St ,10003,(212) 463-0586,http://www.nyc.com/arts__attractions/curatorial_art_advisory_service.1721/editorial_review.aspx,Not Available,"Family, Couple, Individual",1.19 Miles
Art Gallery,Cypher Editions,22 Wooster St Apt 5,10013,(212) 274-0272,http://www.nyc.com/arts__attractions/cypher_editions.962/editorial_review.aspx,Not Available,"Family, Couple, Individual",2.03 Miles
Art Gallery,Czech Center,321 E 73rd St ,10021,(646) 422-3399,http://www.czechcenter.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Dactyl Foundation for the Arts,64 Grand St. ,10013,(212) 219-2344,http://www.dactyl.org/,Not Available,"Family, Couple, Individual",2.03 Miles
Art Gallery,Dai Ichi Arts,249 E 48th St ,10017,(212) 230-1680,http://www.daiichiarts.com/,Not Available,"Family, Couple, Individual",1.28 Miles
Art Gallery,Dalva Brothers Inc,52 East 77th Street ,10075,(212) 717-6600,http://www.dalvabrothers.com/,Not Available,"Family, Couple, Individual",2.54 Miles
Art Gallery,D'amelio-Terras,525 W 22nd St ,10011,(212) 352-9460,http://www.damelioterras.com/home.html?dt=1,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Damp Frog Productions Inc,1 Orchard St ,10002,(212) 226-6361,http://www.merchantcircle.com/business/Damp.Frog.Productions.Inc.New.York.NY.212-226-6361,Not Available,"Family, Couple, Individual",2.34 Miles
Art Gallery,Danese,535 W 24th St ,10011,(212) 223-2227,http://www.danesegallery.com/Main/Introduction.html,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Danette Koke Fine Art,55 Bethune St # 318-C,10014,(212) 206-6566,http://danettekokefineart.com/,Not Available,"Family, Couple, Individual",1.13 Miles
Art Gallery,Daniel H Roberts Studio,9 Desbrosses Street ,10013,(617) 728-4477,http://www.danielroberts.com/phpwcms/index.php,Not Available,"Family, Couple, Individual",2.03 Miles
Art Gallery,David Killen Fine Arts,1641 3rd Ave ,10128,(212) 426-0079,http://www.city-data.com/businesses/579455585-david-killen-fine-arts-new-york-ny.html,Not Available,"Family, Couple, Individual",3.25 Miles
Art Gallery,David Nolan New York,527 W 29th St ,10001,(212) 925-6190,http://www.davidnolangallery.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Davis Leron Galries,746 Madison Ave ,10021,(212) 838-0333,http://www.yelp.com/biz/davis-leron-galries-new-york,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,DC Moore Gallery,724 5th Ave ,10019,(212) 247-2111,http://www.dcmooregallery.com/,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Dca Gallery,525 W 22nd St ,10011,(212) 255-5511,http://ny.serviceslisted.com/1654364-DCAGallery.htm,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,De Nagy Tibor Art Gallery,724 5th Ave ,10019,(212) 262-5050,http://www.tibordenagy.com/,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Dean Andree M,1035 Park Ave ,10028,(212) 831-0402,http://m.nyc.com/arts__attractions/dean_andree_m.555/map_location.aspx,Not Available,"Family, Couple, Individual",2.97 Miles
Art Gallery,Debs & Co,531 W 26th St ,10001,(212) 643-2070,http://www.debsandco.com/jacir_times.html,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Greer Gallery Inc,81 Wooster St ,10012,(212) 431-6025,http://www.merchantcircle.com/business/Greer.Gallery.Inc.212-431-6025,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Grimm Jay Gallery,505 W 28th St ,10001,(212) 564-7662,http://www.jaygrimm.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Guggenheim Asher Assocs Inc,138 W 13th St ,10011,(212) 242-5767,http://web2.userinstinct.com/30816383-guggenheim-asher-associates-inc.htm,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Guggenheim Asher Assocs Inc,138 W 13th St ,10011,(212) 772-3888,http://ny.serviceslisted.com/1654994-GuggenheimAsherAssociatesInc.htm,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Guy Regal Ltd,223 E 60th St ,10022,(212) 888-2134,http://guyregalltd.1stdibs.com/store/furniture_search.php?FRID=lWqTYm5qlZiY,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Hall & Knight U S A Ltd,21 E 67th St ,10021,(212) 772-2266,http://www.speendex.com/New-York/New-York-City/Shopping/Arts/Hall-Knight-USA-LTD-l496249.html,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Hammer Galleries,33 W 57th St ,10019,(212) 644-4400,http://www.hammergalleries.com/html/home.asp,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Harari & Johns Inc,63 E 82nd St ,10028,(212) 772-3380,http://local.yahoo.com/info-11138048-harari-john-s-new-york,Not Available,"Family, Couple, Individual",2.97 Miles
Art Gallery,Harlan & Weaver Intaglio,83 Canal St ,10002,(212) 925-5421,http://www.harlanandweaver.com/about.htm,Not Available,"Family, Couple, Individual",2.34 Miles
Art Gallery,Harlem Art Gallery,86 W 119th St ,10026,(212) 831-5333,http://wap.outalot.com/listings/286483-Harlem-Art-Gallery,Not Available,"Family, Couple, Individual",4.42 Miles
Art Gallery,Hazlitt Gooden & Fox,17 E 76th St ,10021,(212) 772-1950,http://www.hazlittgoodenandfox.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Healing Arts,135 Wythe Ave. ,11211,(718) 384-6773,http://www.nyc.com/arts__attractions/healing_arts.1604/editorial_review.aspx,Not Available,"Family, Couple, Individual",3.33 Miles
Art Gallery,Heller Gallery,420 W. 14th St. ,10014,(212) 414-4014,http://www.hellergallery.com/index.php,Not Available,"Family, Couple, Individual",1.13 Miles
Art Gallery,Helly Nahmad Gallery Inc,975 Madison Ave ,10021,(212) 879-2075,http://www.hellynahmadgallery.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Hemingway African Gallery,1050 2nd Ave ,10022,(212) 838-3650,http://www.hemingwaygallery.com/,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Henoch Gallery,555 W 25th St ,10001,(917) 305-0003,http://www.galleryhenoch.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Hirschl & Adler Galleries,21 E. 70th St. ,10021,(212) 535-8810,http://www.hirschlandadler.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Historical Design Collection Inc,306 E 61st St ,10021,(212) 593-4528,http://web2.userinstinct.com/30816408-historical-design-collection-inc.htm,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Hochman Irena Fine Art Ltd,1100 Madison Ave Ph,10028,(212) 772-2227,http://www.artinfo.com/galleryguide/19384/5933/irena-hochman-fine-art-ltd/visit/,Not Available,"Family, Couple, Individual",2.97 Miles
Art Gallery,HOFFELD JEFFREY & CO,360 E 88TH ST ,10128,(212) 996-6339,http://www.nyc.com/arts__attractions/hoffeld_jeffrey__co.469/map_location.aspx,Not Available,"Family, Couple, Individual",3.25 Miles
Art Gallery,Holmberg I,280 Madison Ave ,10016,(212) 545-9155,http://local.yahoo.com/info-11081229-irmeli-holmberg-gallery-new-york,Not Available,"Family, Couple, Individual",0.86 Miles
Art Gallery,Honda Fine Art,55 Great Jones St ,10012,(212) 477-4086,http://www.yellowbot.com/honda-fine-art-new-york-ny.html,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Hoorn-Ashby Gallery,766 Madison Ave ,10021,(212) 628-3199,http://www.hoornashby.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Horan Vivian Fine Art,35 E 67th St ,10021,(212) 517-9410,http://www.vivianhoran.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Horus Art Enterprises,200 E 65th St ,10021,(212) 688-8729,http://www.nyc.com/arts__attractions/horus_art_enterprises.355/whats_nearby.aspx,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Howard Greenberg Gallery,41 E 57th St ,10022,(212) 334-0010,http://www.howardgreenberg.com/,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Howard Nowes Ancient Art,1220 Broadway ,10001,(917) 339-0620,http://www.howardnowes.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Howard Scott Gallery,303 East 81st Street ,10028,(212) 472-5171,http://www.howardscottgallery.com/,Not Available,"Family, Couple, Individual",2.97 Miles
Art Gallery,Hubert Gallery,1046 Madison Ave ,10075,(212) 628-2922,http://www.hubertgallery.com/,Not Available,"Family, Couple, Individual",2.54 Miles
Art Gallery,Hubert Gallery North,1046 Madison Ave ,10021,(212) 535-9723,http://www.nyc.com/arts__attractions/hubert_gallery_north.674/editorial_review.aspx,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Hut Gallery the,84 Hoyt St ,11201,(718) 222-9519,http://home.vicnet.net.au/~thehut/,Not Available,"Family, Couple, Individual",3.70 Miles
Art Gallery,Hutton Leonard Galleries,41 E 57th St ,10022,(212) 751-7373,http://www.leonardhuttongalleries.com/,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Hutton Leonard Galleries Facs,41 E 57th St ,10022,(212) 751-7373,http://www.leonardhuttongalleries.com/,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Hw Gerst,955 5th Ave ,10021,(212) 288-3400,http://www.localartdealers.com/New-York/Hw-Gerst-12176.html,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,I & L Image Corp,529 W 20th St ,10011,(212) 627-4649,http://local.botw.org/New_York/New_York/I_and_L_Image_Corp/6719000.html,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,I C Editions,522 West 24 Street ,10011,(212) 647-9111,http://www.iceditions.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,I Perry,481 Washington St ,10013,(212) 925-6704,http://www.nyc.com/arts__attractions/i_perry.969/editorial_review.aspx,Not Available,"Family, Couple, Individual",2.03 Miles
Art Gallery,Illustration House Inc,110 W 25th St ,10001,(212) 966-9444,http://www.illustration-house.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Images Corporate Art Services,400 E 56th St ,10022,(212) 219-8484,http://newyorkny.zemantics.com/business/images-corporate-art-services,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Incredibleart.Com Inc,25 Mercer St ,10013,(646) 613-9383,http://www.upspring.com/incredibleartcom-inc-new-york-ny.html,Not Available,"Family, Couple, Individual",2.03 Miles
Art Gallery,Indians On Columbus,452 Columbus Ave ,10024,(212) 769-9374,http://www.nyc.com/arts__attractions/indians_on_columbus.947/map_location.aspx,Not Available,"Family, Couple, Individual",2.77 Miles
Art Gallery,Infinity Fine Arts Inc,511 W 25th St ,10001,(212) 645-6880,http://www.speendex.com/New-York/New-York-City/Shopping/Arts/Infinity-Fine-Arts-Inc-l496199.html,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Inner City Art Gallery Inc,2251 Adam Clayton Powell Jr Blvd ,10027,(212) 368-4941,http://outside.in/harlem-manhattan-ny/inner-city-art-gallery-inc,Not Available,"Family, Couple, Individual",4.90 Miles
Art Gallery,Innovative Art Gallery Inc,154 W 14th St ,10011,(212) 367-8844,http://www.nyc.com/arts__attractions/innovative_art_gallery_inc.804/editorial_review.aspx,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Inter Art Gallery,225 10th Ave ,10011,(212) 647-1811,http://www.interartny.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,International Print Center New York,526 W 26th St ,10001,(212) 989-5090,http://www.ipcny.org/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Irit Baniel Studio,582 DRIGGS AVENUE ,11211,(917) 202-2527,http://iritbaniel.com/index.php,Not Available,"Family, Couple, Individual",3.33 Miles
Art Gallery,Ise Art Foundation,555 Broadway ,10012,(212) 925-1649,http://iseny.org/usr_helio1/index.php,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Isselbacher Gallery Inc,64 E 86th St ,10028,(212) 472-1766,http://www.isselbacherart.com/,Not Available,"Family, Couple, Individual",2.97 Miles
Art Gallery,J Cacciola Galleries,617 W 27th St ,10001,(212) 462-4646,http://www.jcacciolagallery.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,J M Art Gallery,1760 Broadway ,10019,(212) 247-4708,http://www.artincontext.org,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Jadite Galleries,413 W 50th St ,10019,(212) 977-6190,http://jadite.com/,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Jain Marunouchi Gallery,24 W 57th St ,10019,(212) 969-9660,http://www.artin2000.com/,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,James Cohan Gallery,533 W 26th St ,10001,(212) 714-9500,http://www.jamescohan.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,James Graham & Sons Gallery,1014 Madison Ave ,10021,(212) 535-5767,http://www.jamesgrahamandsons.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Jane St Lifer Fine Art Inc,140 Riverside Blvd ,10069,(212) 825-2059,http://www.linkedin.com/in/stliferart,Not Available,"Family, Couple, Individual",1.54 Miles
Art Gallery,Janoray Charles Llc,11 E 76th St ,10021,(212) 472-5679,http://www.manta.com/coms2/dnbcompany_c3pst0,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Japanese Art Dealers Assoc of Ny,17 East 76th Street 3rd Fl.,10021,(212)222-4688,http://www.jada-ny.org/contact.html,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Jbpa Llc,65 W 13th St ,10011,(212) 242-5505,http://www.nyc.com/arts__attractions/jbpa_llc.789/whats_nearby.aspx,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Jeff Lewis Studio,9 Desbrosses Street ,10013,(212) 966-7119,http://www.nyc.com/arts__attractions/jeff_lewis_studio.684566/editorial_review.aspx,Not Available,"Family, Couple, Individual",2.03 Miles
Art Gallery,Jeffrey Coploff Fine Art Ltd,508 W 26th St ,10001,(212) 741-1149,http://www.artincontext.org,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Jimmy's Art Gallery,166 W 72nd St ,10023,(212) 873-3993,http://www.speendex.com/New-York/New-York-City/Home-Garden/General/Jimmy-s-Art-Gallery-l461896.html,Not Available,"Family, Couple, Individual",2.10 Miles
Art Gallery,Joan Peck Limited Art Gallery,1 W 67th St ,10023,(212) 427-4900,http://www.nyc.com/arts__attractions/joan_peck_limited_art_gallery.811/whats_nearby.aspx,Not Available,"Family, Couple, Individual",2.10 Miles
Art Gallery,Joan Whalen Fine Art,24 W. 57th St. #507,10019,(212) 397-9700,http://www.artnet.com/jwhalen.html,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,John Elder Gallery,529 W 20th St ,10011,(212) 462-2600,http://www.artinfo.com/galleryguide/12415/910/john-elder-gallery-new-york/visit/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,John McEnroe Gallery,41 Greene St. ,10013,(212) 219-0395,http://www.tripadvisor.com/Attraction_Review-g60763-d548700-Reviews-John_McEnroe_Gallery-New_York_City_New_York.html,Not Available,"Family, Couple, Individual",2.03 Miles
Art Gallery,John Stevenson Gallery,338 W 23rd St ,10011,(212) 352-0070,http://www.johnstevenson-gallery.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Jonathan Shorr Gallery,109 Crosby St ,10012,(212) 925-2723,http://www.jonathanshorrgallery.com/,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Julie Artisans Gallery,762 Madison Ave ,10065,(212) 717-5959,http://www.julieartisans.com/,Not Available,"Family, Couple, Individual",2.05 Miles
Art Gallery,Julie Saul Gallery,535 W 22nd St ,10011,(212) 627-2410,http://www.saulgallery.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,JUNE BATEMAN FINE  GALLERY,1133 BROADWAY ,10010,(212) 925-7951,http://www.junebateman.com/,Not Available,"Family, Couple, Individual",0.63 Miles
Art Gallery,K S Art,73 Leonard St ,10013,(212) 219-9918,http://www.ksartonline.com/gallery.html,Not Available,"Family, Couple, Individual",2.03 Miles
Art Gallery,Kahan Fine Art Galleries Ltd,422 E 72nd St ,10021,(212) 861-3682,http://local.yahoo.com/info-11111359-kahan-fine-art-galleries-limited-new-york?csz=Bloomfield%2C+NJ+07003,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Kaller-Kimche R Inc,23 E 74th St Apt 8E,10021,(212) 288-5698,http://www.artantiquedealersleague.org/dealerdetails.asp?dealerID=49,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Kang Byung,9 E 82nd St ,10028,(212) 734-1490,http://www.kangcollection.com/,Not Available,"Family, Couple, Individual",2.97 Miles
Art Gallery,Kapoor Galleries Inc,40 E 78th St ,10021,(212) 794-2300,http://www.kapoorgalleries.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Kashya Hildebrand,531 W 25th St ,10001,(212) 366-5757,http://www.kashyahildebrand.org/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Katherine Blackburne Studios,9 Desbrosses Street ,10013,Not Available,http://katherineblackburne.com/,Not Available,"Family, Couple, Individual",2.03 Miles
Art Gallery,Kathryn Markel Fine Arts Inc,529 W 20th St ,10011,(212) 366-5368,http://www.markelfinearts.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Katz Steven,32 Union Sq ,10001,(212) 505-8815,http://www.ziphip.com/katz+steven.9.51373377p.home.html,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Keats R Stuart,120 E 36th St ,10016,(212) 696-5728,http://www.yelp.com/biz/keats-r-stuart-fine-arts-new-york,Not Available,"Family, Couple, Individual",0.86 Miles
Art Gallery,Keith Copley Gallery,545 W 34th St ,10001,(212) 216-0614,http://m.nyc.com/arts__attractions/keith_copley_gallery.1657/map_location.aspx,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Keith de Lellis Gallery,1045 MADISON AVENUE #3,10075,(212) 327-1482,http://www.keithdelellisgallery.com/,Not Available,"Family, Couple, Individual",2.54 Miles
Art Gallery,Kelly June Gallery,591 Broadway ,10012,(212) 226-1660,http://www.junekellygallery.com/,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Kem Art Studio,80 5TH AVE RM 1506 ,10011,(212) 929-9017,http://www.nyc.com/arts__attractions/kem_art_studio.574/editorial_review.aspx,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Kempner Jim Fine Art,501 W 23rd St ,10011,(212) 206-6872,http://www.artnet.com/jkfa.html,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Kenkeleba Gallery,214 E 2nd St ,10009,(212) 674-3939,http://www.merchantcircle.com/business/Kenkeleba.Gallery.212-674-3939,Not Available,"Family, Couple, Individual",1.87 Miles
Art Gallery,Kent Gallery,541 West 25th Street Second Floor,10001,(212) 627-3680,http://www.kentgallery.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Kentler International Drawing Space,353 Van Brunt Street ,11231,(718) 875-2098,http://www.kentlergallery.org/,Not Available,"Family, Couple, Individual",4.78 Miles
Art Gallery,Keogh & Riehlman Fine Art,24 E 73rd St ,10021,(212) 879-2545,http://www.nycpaintings.com/about/about.shtm,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Keya Gallery,14 Wall Street ,10005,(212) 366-9742,http://www.keyagallery.com/,Not Available,"Family, Couple, Individual",2.94 Miles
Art Gallery,Kim Foster Gallery,529 W 20th St ,10011,(212) 229-0044,http://www.kimfostergallery.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Kind Phylis Gallery,236 West 26th Street ,10001,(212) 925-1200,http://www.artslant.com/ny/venues/show/713-phyllis-kind-gallery,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,King David Art Gallery,128 West 23rd Street ,10011,(212) 727-9700,http://www.kingdavidgallery.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,"Kinz, Tillou + Feigen",529 West 20th Street 11th Fl.,10011,(212) 929-0500,http://www.yelp.com/biz/kinz-tillou-feigen-gallery-new-york,Not Available,"Family, Couple, Individual",0.51 Miles
